Name,Raw count,Avg. weight,Viability Ceiling,Abilities,Items,Spreads,Moves,Teammates,Checks and Counters
Hitmonlee, 14297                       , 0.000137843976214         , 78                  ,"['Unburden 58.178%', 'Reckless 41.052%', 'Limber  0.770%']","['Choice Band 40.361%', 'Grassy Seed 18.142%', 'Liechi Berry 11.568%', 'Electric Seed 10.117%', 'Psychic Seed  9.434%', 'Misty Seed  5.042%', 'White Herb  1.752%', 'Other  3.583%']","['Adamant:0/252/0/0/4/252 61.915%', 'Adamant:0/252/4/0/0/252 13.956%', 'Adamant:4/252/0/0/0/252 10.913%', 'Adamant:0/252/0/0/0/252  6.282%', 'Jolly:0/252/0/0/4/252  3.604%', 'Other  3.331%']","['Earthquake 59.788%', 'High Jump Kick 54.802%', 'Knock Off 53.545%', 'Stone Edge 46.055%', 'Close Combat 44.145%', 'Sucker Punch 37.119%', 'Blaze Kick 24.857%', 'Bulk Up 24.829%', 'Endure 11.038%', 'Reversal 10.082%', 'Rock Slide  9.094%', 'Mach Punch  6.877%', 'Other 17.769%']","['Rhyperior +30.606%', 'Hydreigon +28.333%', 'Tapu Fini +22.627%', 'Slowking-Galar +16.412%', 'Zapdos +16.184%', 'Tapu Bulu +13.726%', 'Drifblim +10.444%', 'Virizion +10.381%', 'Hawlucha +7.744%', 'Nidoking +6.701%', 'Salamence +6.169%', 'Swampert +6.090%']",[]
Palossand, 5054                        , 0.000456952259667         , 80                  ,"['Sand Veil 65.595%', 'Water Compaction 34.405%']","['Rocky Helmet 70.902%', 'Leftovers 27.025%', 'Other  2.073%']","['Bold:252/0/248/0/0/8 61.382%', 'Bold:248/0/56/0/204/0 14.383%', 'Bold:252/0/252/4/0/0  9.434%', 'Careful:252/0/0/0/252/0  4.143%', 'Bold:252/0/252/0/0/4  3.351%', 'Calm:252/0/4/0/252/0  2.162%', 'Other  5.147%']","['Shore Up 96.652%', 'Scorching Sands 87.601%', 'Toxic 68.483%', 'Substitute 64.747%', 'Shadow Ball 31.631%', 'Stealth Rock 24.013%', 'Giga Drain 12.297%', 'Other 14.576%']","['Amoonguss +59.530%', 'Latios +59.159%', 'Tyranitar +56.909%', 'Excadrill +54.360%', 'Corviknight +41.807%', 'Vikavolt +14.362%', 'Victini +11.056%', 'Zapdos-Galar +11.006%', 'Thundurus +9.450%', 'Venusaur +8.907%', 'Grimmsnarl +8.857%', 'Bisharp +5.090%']",[]
Electivire, 15055                       , 0.000133015736068         , 78                  ,"['Motor Drive 68.741%', 'Vital Spirit 31.259%']","['Expert Belt 30.331%', 'Choice Scarf 25.938%', 'Choice Band 16.071%', 'Life Orb 11.902%', 'Assault Vest  7.559%', 'Leftovers  4.755%', 'Other  3.443%']","['Rash:0/56/0/200/0/252 27.475%', 'Adamant:4/252/0/0/0/252 23.950%', 'Jolly:0/252/0/0/4/252 17.351%', 'Jolly:4/252/0/0/0/252  8.348%', 'Adamant:0/252/0/0/4/252  7.667%', 'Jolly:0/252/4/0/0/252  6.102%', 'Other  9.107%']","['Earthquake 76.452%', 'Ice Punch 68.555%', 'Fire Punch 49.206%', 'Wild Charge 44.349%', 'Flamethrower 28.841%', 'Weather Ball 28.401%', 'Thunderbolt 27.698%', 'Thunder Punch 25.227%', 'Volt Switch 16.446%', 'Low Kick  6.527%', 'Light Screen  4.534%', 'Thunder Wave  4.483%', 'Other 19.280%']","['Aurorus +27.380%', 'Arctovish +27.359%', 'Hydreigon +24.877%', 'Boltund +23.820%', 'Rotom-Heat +23.508%', 'Tapu Koko +19.680%', 'Zapdos +15.221%', 'Zeraora +14.722%', 'Corviknight +14.407%', 'Exploud +13.169%', 'Haxorus +12.751%', 'Landorus-Therian +10.877%']",[]
Dhelmise, 8751                        , 0.000243016242353         , 81                  ,['Steelworker 100.000%'],"['Choice Band 67.514%', 'Leftovers 25.740%', 'Heavy-Duty Boots  2.075%', 'Other  4.671%']","['Adamant:0/252/0/0/4/252 32.900%', 'Brave:248/252/0/0/8/0 24.127%', 'Careful:248/8/0/0/252/0 13.698%', 'Impish:252/0/252/0/4/0  8.337%', 'Adamant:248/252/0/0/8/0  6.937%', 'Adamant:252/252/0/0/0/0  2.557%', 'Other 11.445%']","['Poltergeist 97.820%', 'Power Whip 81.743%', 'Grassy Glide 39.995%', 'Rapid Spin 38.599%', 'Switcheroo 32.891%', 'Gyro Ball 24.922%', 'Synthesis 23.547%', 'Earthquake 20.140%', 'Anchor Shot 16.112%', 'Swords Dance 14.569%', 'Other  9.662%']","['Toxapex +52.274%', 'Tyranitar +44.526%', 'Dracozolt +27.907%', 'Excadrill +24.834%', 'Cobalion +22.107%', 'Moltres +20.944%', 'Celesteela +14.423%', 'Claydol +13.672%', 'Aegislash +13.329%', 'Rillaboom +10.829%', 'Raichu-Alola +8.148%', 'Corviknight +7.655%']",[]
Poliwrath, 13025                       , 0.00015597520822          , 78                  ,"['Swift Swim 80.008%', 'Water Absorb 19.990%', 'Damp  0.002%']","['Choice Band 46.244%', 'Sitrus Berry 28.811%', 'Salac Berry 14.485%', 'Aguav Berry  2.972%', 'Expert Belt  2.322%', 'Leftovers  2.091%', 'Other  3.075%']","['Adamant:0/252/0/0/4/252 32.587%', 'Adamant:4/252/0/0/0/252 20.007%', 'Adamant:0/252/4/0/0/252 13.947%', 'Adamant:108/252/0/0/0/148  9.965%', 'Jolly:4/252/0/0/0/252  5.141%', 'Jolly:0/252/0/0/4/252  4.838%', 'Other 13.516%']","['Earthquake 75.844%', 'Liquidation 71.458%', 'Close Combat 56.410%', 'Drain Punch 52.602%', 'Belly Drum 47.594%', 'Facade 29.991%', 'Waterfall 27.704%', 'Substitute 12.460%', 'Ice Punch 11.395%', 'Other 14.542%']","['Pelipper +42.367%', 'Kingdra +39.923%', 'Zapdos +37.299%', 'Barraskewda +36.713%', 'Ferrothorn +34.942%', 'Politoed +24.530%', 'Latias +16.760%', 'Scizor +16.573%', 'Toxicroak +15.094%', 'Seismitoad +14.863%', 'Golduck +6.060%', 'Trevenant +5.280%']",[]
Swoobat, 9350                        , 0.000206711814754         , 75                  ,"['Simple 99.306%', 'Unaware  0.538%', 'Klutz  0.156%']","['Psychic Seed 47.530%', 'Grassy Seed 29.699%', 'Focus Sash 14.048%', 'Electric Seed  3.581%', 'Heavy-Duty Boots  2.190%', 'Other  2.951%']","['Timid:0/0/0/252/4/252 64.518%', 'Timid:252/0/0/4/0/252 19.395%', 'Timid:248/0/16/0/20/224  9.788%', 'Timid:248/0/0/8/0/252  1.587%', 'Other  4.712%']","['Stored Power 98.153%', 'Heat Wave 71.988%', 'Nasty Plot 60.812%', 'Shock Wave 47.530%', 'Calm Mind 37.824%', 'Roost 32.079%', 'Air Slash 18.636%', 'Defog 10.515%', 'Protect 10.215%', 'Other 12.248%']","['Kartana +50.542%', 'Zeraora +38.716%', 'Mandibuzz +35.566%', 'Tapu Lele +35.217%', 'Garchomp +25.455%', 'Boltund +18.505%', 'Clawitzer +18.335%', 'Thievul +18.332%', 'Thwackey +18.332%', 'Gourgeist-Super +18.321%', 'Liepard +10.175%', 'Eiscue +10.161%']",[]
Dragalge, 8315                        , 0.000223235891639         , 79                  ,"['Adaptability 98.304%', 'Poison Point  1.691%', 'Poison Touch  0.005%']","['Assault Vest 59.598%', 'Choice Specs 34.349%', 'Black Sludge  5.282%', 'Other  0.771%']","['Quiet:252/4/0/252/0/0 58.396%', 'Modest:68/0/0/252/0/188 14.603%', 'Modest:32/0/0/252/0/224  5.957%', 'Quiet:252/0/0/252/0/0  3.848%', 'Modest:252/0/0/252/0/4  3.769%', 'Modest:252/0/0/172/84/0  3.211%', 'Other 10.216%']","['Flip Turn 98.779%', 'Draco Meteor 96.058%', 'Sludge Wave 86.506%', 'Thunderbolt 58.689%', 'Toxic Spikes 21.585%', 'Focus Blast 16.646%', 'Sludge Bomb 13.425%', 'Other  8.312%']","['Regieleki +55.081%', 'Celesteela +54.857%', 'Quagsire +53.728%', 'Scizor +50.407%', 'Kyurem +45.200%', 'Zapdos-Galar +16.878%', 'Kartana +9.057%', 'Mandibuzz +8.344%', 'Slowking +7.534%', 'Obstagoon +4.860%', 'Flygon +4.711%', 'Conkeldurr +4.108%']",[]
Crobat, 21168                       , 9.28832128925e-05         , 75                  ,"['Infiltrator 84.723%', 'Inner Focus 15.277%']","['Heavy-Duty Boots 29.685%', 'Leftovers 14.047%', 'Focus Sash 13.337%', 'Black Sludge 11.566%', 'Sharp Beak 10.806%', 'Expert Belt  9.346%', 'Life Orb  4.383%', 'Choice Specs  3.749%', 'Other  3.081%']","['Timid:0/0/0/252/4/252 21.157%', 'Jolly:252/4/0/0/0/252 14.228%', 'Jolly:0/252/0/0/4/252 12.826%', 'Jolly:4/252/0/0/0/252  8.361%', 'Jolly:0/252/0/0/0/252  7.950%', 'Adamant:0/252/0/0/0/252  7.385%', 'Other 28.093%']","['Brave Bird 55.146%', 'U-turn 43.077%', 'Roost 39.588%', 'Toxic 29.476%', 'Defog 28.387%', 'Sludge Bomb 23.993%', 'Heat Wave 23.607%', 'Taunt 20.778%', 'Nasty Plot 16.135%', 'Air Slash 14.438%', 'Poison Fang 13.972%', 'Cross Poison 12.834%', 'Dual Wingbeat 11.062%', 'Protect 10.556%', 'Giga Drain  8.787%', 'Crunch  8.255%', 'Super Fang  6.613%', 'Hurricane  6.546%', 'Haze  4.013%', 'Substitute  3.976%', 'Other 18.761%']","['Aegislash +13.975%', 'Volcarona +12.113%', 'Swampert +11.841%', 'Excadrill +11.705%', 'Mamoswine +11.504%', 'Sylveon +11.160%', 'Hatterene +11.002%', 'Blaziken +10.380%', 'Metagross +8.220%', 'Gyarados +7.530%', 'Araquanid +7.172%', 'Rotom-Heat +6.768%']",[]
Vileplume, 9136                        , 0.000209219143452         , 72                  ,"['Effect Spore 95.080%', 'Chlorophyll  4.920%']","['Black Sludge 98.066%', 'Other  1.934%']","['Calm:56/0/152/48/252/0 27.889%', 'Bold:252/0/252/0/4/0 24.666%', 'Bold:252/0/252/4/0/0 14.830%', 'Bold:184/0/216/0/24/84  9.861%', 'Calm:252/0/0/4/252/0  6.481%', 'Modest:0/0/0/252/4/252  3.761%', 'Other 12.512%']","['Strength Sap 96.964%', 'Giga Drain 82.159%', 'Leech Seed 50.040%', 'Sludge Bomb 48.303%', 'Aromatherapy 37.872%', 'Sludge Wave 25.649%', 'Corrosive Gas 18.869%', 'Infestation 14.793%', 'Sleep Powder  8.650%', 'Other 16.701%']","['Dracozolt +24.530%', 'Excadrill +23.254%', 'Rotom-Heat +20.717%', 'Tyranitar +18.820%', 'Tapu Lele +15.638%', 'Obstagoon +15.369%', 'Salazzle +14.050%', 'Azumarill +12.573%', 'Bisharp +11.587%', 'Urshifu-Rapid-Strike +11.045%', 'Mew +10.781%', 'Blaziken +10.265%']",[]
Articuno-Galar, 11032                       , 0.000145197503377         , 77                  ,['Competitive 100.000%'],"['Weakness Policy 36.894%', 'Heavy-Duty Boots 22.730%', 'Leftovers  9.909%', 'Choice Specs  9.565%', 'Life Orb  7.237%', 'Choice Scarf  6.747%', 'Assault Vest  1.755%', 'Wiki Berry  1.701%', 'Other  3.462%']","['Timid:248/0/0/8/0/252 27.110%', 'Timid:0/0/0/252/4/252 26.391%', 'Modest:4/0/0/252/0/252 13.691%', 'Modest:0/0/0/252/4/252 12.275%', 'Timid:0/0/192/68/0/248  4.664%', 'Modest:116/0/136/140/0/116  3.342%', 'Other 12.527%']","['Freezing Glare 80.234%', 'Hurricane 67.244%', 'Recover 63.643%', 'Calm Mind 57.515%', 'Air Slash 29.548%', 'U-turn 26.524%', 'Shadow Ball 25.603%', 'Psyshock 11.656%', 'Stored Power 10.620%', 'Agility  6.362%', 'Substitute  6.274%', 'Other 14.776%']","['Zapdos-Galar +31.303%', 'Claydol +27.084%', 'Milotic +26.995%', 'Zeraora +21.224%', 'Entei +9.601%', 'Raichu +8.904%', 'Ninetales +8.887%', 'Steelix +8.862%', 'Blastoise +8.844%', 'Umbreon +8.518%', 'Omastar +8.112%', 'Thundurus-Therian +7.393%']",[]
Flapple, 3407                        , 0.000483479335693         , 78                  ,"['Hustle 91.684%', 'Ripen  7.988%', 'Gluttony  0.328%']","['Choice Band 85.514%', 'Haban Berry  6.809%', 'Choice Scarf  3.792%', 'Other  3.885%']","['Jolly:0/252/0/0/4/252 92.565%', 'Adamant:0/252/4/0/0/252  4.417%', 'Other  3.018%']","['Grav Apple 99.840%', 'Sucker Punch 95.323%', 'U-turn 89.482%', 'Outrage 82.951%', 'Dragon Rush 16.950%', 'Other 15.453%']","['Magnezone +72.702%', 'Slowking-Galar +71.092%', 'Kartana +68.961%', 'Rillaboom +64.106%', 'Landorus-Therian +47.947%', 'Appletun +6.818%', 'Heatmor +6.808%', 'Linoone +6.796%', 'Diggersby +6.697%', 'Polteageist +6.466%', 'Blacephalon +1.619%', 'Sableye +1.209%']",[]
Rotom-Mow, 9356                        , 0.000185964841078         , 75                  ,['Levitate 100.000%'],"['Choice Scarf 55.757%', 'Leftovers 19.343%', 'Eject Button 10.436%', 'Choice Specs  9.068%', 'Eject Pack  2.648%', 'Other  2.748%']","['Timid:0/0/0/252/4/252 72.089%', 'Timid:248/0/0/8/0/252  8.384%', 'Timid:0/0/4/252/0/252  5.736%', 'Modest:4/0/0/252/0/252  5.318%', 'Timid:4/0/0/252/0/252  2.943%', 'Modest:0/0/240/32/236/0  2.497%', 'Other  3.034%']","['Volt Switch 91.475%', 'Leaf Storm 75.059%', 'Defog 58.153%', 'Trick 53.516%', 'Will-O-Wisp 35.679%', 'Discharge 25.408%', 'Thunderbolt 18.333%', 'Shadow Ball 10.765%', 'Dark Pulse  9.543%', 'Nasty Plot  8.657%', 'Other 13.412%']","['Cradily +26.368%', 'Whimsicott +26.341%', 'Gourgeist-Super +24.843%', 'Zarude +23.473%', 'Drapion +9.490%', 'Azelf +9.065%', 'Dracozolt +8.935%', 'Barraskewda +8.821%', 'Regieleki +7.612%', 'Krookodile +6.884%', 'Weavile +6.674%', 'Mew +6.004%']",[]
Pikachu, 15432                       , 0.000111845600292         , 80                  ,"['Lightning Rod 61.949%', 'Static 38.051%']","['Light Ball 99.286%', 'Other  0.714%']","['Adamant:0/252/0/0/4/252 30.062%', 'Naughty:0/252/0/4/0/252 26.717%', 'Timid:0/0/0/252/4/252 19.081%', 'Hasty:0/252/0/4/0/252  5.606%', 'Hasty:0/4/0/252/0/252  4.908%', 'Jolly:0/252/0/0/4/252  2.639%', 'Other 10.987%']","['Volt Tackle 67.941%', 'Knock Off 64.483%', 'Extreme Speed 63.878%', 'Volt Switch 46.265%', 'Fake Out 37.662%', 'Surf 36.580%', 'Thunderbolt 28.946%', 'Grass Knot 26.448%', 'Nasty Plot 10.167%', 'Other 17.630%']","['Rillaboom +52.810%', 'Melmetal +48.389%', 'Espeon +29.898%', 'Hawlucha +25.318%', 'Tornadus-Therian +12.302%', 'Lucario +10.755%', 'Garchomp +10.098%', 'Gengar +9.564%', 'Dragonite +8.688%', 'Mr. Mime +8.157%', 'Shuckle +7.261%', 'Latios +5.994%']",[]
Clawitzer, 6841                        , 0.000231131466255         , 76                  ,['Mega Launcher 100.000%'],"['Choice Specs 67.238%', 'Choice Scarf 23.610%', 'Wise Glasses  5.383%', 'Other  3.769%']","['Modest:0/0/0/252/4/252 46.941%', 'Modest:0/0/4/252/0/252 19.791%', 'Modest:252/0/0/252/4/0 11.037%', 'Modest:4/0/0/252/0/252  5.381%', 'Timid:4/0/0/252/0/252  5.342%', 'Modest:152/0/0/252/0/104  3.586%', 'Other  7.922%']","['Water Pulse 98.976%', 'Terrain Pulse 82.267%', 'Aura Sphere 81.828%', 'Dark Pulse 55.602%', 'Ice Beam 37.084%', 'Dragon Pulse 18.111%', 'U-turn 12.849%', 'Other 13.282%']","['Tapu Koko +40.267%', 'Nidoking +32.646%', 'Rillaboom +26.801%', 'Swoobat +21.230%', 'Thievul +21.228%', 'Thwackey +21.228%', 'Gourgeist-Super +21.224%', 'Boltund +21.217%', 'Swampert +20.527%', 'Corviknight +18.265%', 'Tyranitar +9.265%', 'Raichu-Alola +8.822%']",[]
Sharpedo, 10882                       , 0.00015118422283          , 77                  ,"['Speed Boost 99.530%', 'Rough Skin  0.470%']","['Life Orb 48.050%', 'Focus Sash 23.015%', 'Choice Band 17.103%', 'Leftovers  6.925%', 'Other  4.907%']","['Adamant:0/252/0/0/4/252 68.275%', 'Jolly:0/252/0/0/4/252 10.655%', 'Modest:0/0/0/252/4/252  7.064%', 'Adamant:4/252/0/0/0/252  4.950%', 'Hardy:0/252/0/0/0/252  2.001%', 'Adamant:0/252/0/0/0/252  1.766%', 'Other  5.290%']","['Protect 77.731%', 'Crunch 65.168%', 'Close Combat 54.468%', 'Liquidation 34.328%', 'Psychic Fangs 30.152%', 'Destiny Bond 28.416%', 'Waterfall 27.776%', 'Flip Turn 24.958%', 'Earthquake 11.399%', 'Aqua Jet  9.439%', 'Dark Pulse  7.854%', 'Hydro Pump  7.642%', 'Ice Beam  7.026%', 'Other 13.642%']","['Rotom-Wash +19.364%', 'Dragapult +18.956%', 'Celesteela +14.889%', 'Roserade +12.232%', 'Tyrantrum +12.207%', 'Hydreigon +11.222%', 'Zapdos-Galar +9.689%', 'Corviknight +7.915%', 'Chansey +7.888%', 'Diancie +7.744%', 'Orbeetle +7.568%', 'Scizor +7.409%']",[]
Absol, 8931                        , 0.00018547411955          , 78                  ,"['Pressure 65.217%', 'Super Luck 28.027%', 'Justified  6.757%']","['Leftovers 65.174%', 'Choice Scarf 12.581%', 'Scope Lens  9.510%', 'Life Orb  7.118%', 'Focus Sash  4.072%', 'Other  1.546%']","['Adamant:116/252/0/0/0/140 65.158%', 'Jolly:0/252/0/0/4/252 12.687%', 'Adamant:4/252/0/0/0/252  8.831%', 'Jolly:120/104/32/0/0/252  4.935%', 'Adamant:0/252/0/0/4/252  3.149%', 'Jolly:4/252/0/0/0/252  2.591%', 'Other  2.649%']","['Knock Off 90.783%', 'Swords Dance 81.999%', 'Rest 65.158%', 'Mean Look 65.158%', 'Close Combat 31.018%', 'Sucker Punch 17.672%', 'Night Slash  9.648%', 'Iron Tail  9.267%', 'Megahorn  8.991%', 'Focus Energy  4.486%', 'Other 15.821%']","['Salamence +61.439%', 'Steelix +54.396%', 'Weezing-Galar +54.249%', 'Buzzwole +52.568%', 'Clefable +18.088%', 'Porygon-Z +10.760%', 'Quagsire +5.334%', 'Rotom-Wash +5.145%', 'Suicune +3.937%', 'Drapion +3.715%', 'Tornadus +3.669%', 'Lucario +3.663%']",[]
Lycanroc-Midnight, 7988                        , 0.00019524969324          , 76                  ,"['No Guard 99.543%', 'Keen Eye  0.446%', 'Vital Spirit  0.011%']","['Weakness Policy 90.023%', 'Expert Belt  4.517%', 'Life Orb  2.125%', 'Other  3.335%']","['Jolly:0/136/96/0/24/252 89.067%', 'Jolly:0/252/116/0/116/24  4.517%', 'Jolly:4/252/0/0/0/252  2.122%', 'Other  4.294%']","['Stone Edge 99.838%', 'Swords Dance 96.543%', 'Close Combat 93.365%', 'Sucker Punch 90.907%', 'Other 19.347%']","['Latias +85.401%', 'Jirachi +85.189%', 'Ninetales-Alola +80.179%', 'Zeraora +77.925%', 'Landorus-Therian +48.525%', 'Zoroark +7.575%', 'Xurkitree +4.176%', 'Barraskewda +1.866%', 'Luxray +1.597%', 'Ninetales +1.442%', 'Cinccino +1.346%', 'Marowak-Alola +1.270%']",[]
Dusknoir, 8810                        , 0.000184909711094         , 78                  ,"['Pressure 50.788%', 'Frisk 49.212%']","['Choice Band 45.024%', 'Assault Vest 38.454%', 'Focus Sash 14.668%', 'Other  1.853%']","['Adamant:252/252/0/0/4/0 41.601%', 'Adamant:156/148/4/0/200/0 17.150%', 'Adamant:156/148/4/0/196/4 16.738%', 'Sassy:252/4/0/0/252/0 14.430%', 'Adamant:252/252/0/0/0/4  4.114%', 'Adamant:252/252/4/0/0/0  1.350%', 'Other  4.618%']","['Poltergeist 97.058%', 'Shadow Sneak 83.677%', 'Earthquake 81.554%', 'Brick Break 25.529%', 'Ice Punch 21.108%', 'Focus Punch 17.790%', 'Ice Beam 17.150%', 'Trick Room 15.121%', 'Memento 15.026%', 'Taunt 15.000%', 'Other 10.989%']","['Tangrowth +43.192%', 'Melmetal +32.916%', 'Blissey +22.798%', 'Dragonite +18.960%', 'Toxapex +17.823%', 'Bisharp +16.089%', 'Volcarona +15.656%', 'Cresselia +14.804%', 'Porygon2 +14.198%', 'Marowak-Alola +14.136%', 'Registeel +13.803%', 'Conkeldurr +13.197%']",[]
Boltund, 5268                        , 0.000352136965169         , 74                  ,"['Strong Jaw 99.579%', 'Competitive  0.421%']","['Choice Band 54.822%', 'Life Orb 42.071%', 'Other  3.107%']","['Adamant:5/252/0/0/0/252 37.217%', 'Jolly:0/252/0/0/4/252 36.118%', 'Jolly:0/252/4/0/0/252 21.036%', 'Adamant:0/252/0/0/0/252  1.903%', 'Other  3.726%']","['Fire Fang 99.275%', 'Thunder Fang 98.880%', 'Crunch 69.495%', 'Play Rough 67.099%', 'Psychic Fangs 54.181%', 'Other 11.069%']","['Charizard +29.722%', 'Vaporeon +29.138%', 'Electivire +28.967%', 'Rotom-Heat +28.610%', 'Excadrill +23.410%', 'Swoobat +21.216%', 'Thievul +21.020%', 'Thwackey +21.019%', 'Gourgeist-Super +21.009%', 'Clawitzer +21.008%', 'Tyranitar +20.822%', 'Zeraora +20.135%']",[]
Gourgeist-Super, 2375                        , 0.000712670605967         , 76                  ,"['Frisk 95.054%', 'Insomnia  4.944%', 'Pickup  0.002%']","['Leftovers 66.523%', 'Choice Band 22.666%', 'Life Orb  6.232%', 'Other  4.579%']","['Impish:4/0/252/0/252/0 27.703%', 'Adamant:252/252/0/0/4/0 22.776%', 'Impish:252/0/252/0/6/0 20.986%', 'Sassy:252/4/0/0/252/0 17.663%', 'Careful:252/4/0/0/252/0  4.943%', 'Calm:252/0/44/4/208/0  4.413%', 'Other  1.516%']","['Poltergeist 76.486%', 'Will-O-Wisp 75.742%', 'Leech Seed 72.235%', 'Synthesis 58.053%', 'Shadow Sneak 40.331%', 'Explosion 22.770%', 'Grassy Glide 22.621%', 'Giga Drain 17.685%', 'Other 14.077%']","['Whimsicott +42.436%', 'Rotom-Mow +27.686%', 'Cradily +27.680%', 'Zarude +26.318%', 'Thievul +22.617%', 'Thwackey +22.617%', 'Clawitzer +22.612%', 'Boltund +22.606%', 'Swoobat +22.602%', 'Hitmontop +20.978%', 'Uxie +20.955%', 'Porygon-Z +20.790%']",[]
Exeggutor, 5768                        , 0.000251912378154         , 81                  ,"['Harvest 59.663%', 'Chlorophyll 40.337%']","['Sitrus Berry 57.863%', 'Life Orb 30.670%', 'Leftovers  8.993%', 'Other  2.474%']","['Timid:232/0/16/16/16/228 32.471%', 'Timid:0/0/0/252/4/252 30.284%', 'Timid:244/0/12/12/12/228 22.613%', 'Modest:0/0/0/252/4/252  9.453%', 'Bold:188/0/68/252/0/0  0.962%', 'Other  4.217%']","['Leech Seed 58.951%', 'Protect 57.601%', 'Substitute 56.349%', 'Extrasensory 55.115%', 'Synthesis 38.907%', 'Solar Beam 31.000%', 'Ancient Power 30.150%', 'Expanding Force 30.131%', 'Giga Drain 11.206%', 'Sleep Powder 10.434%', 'Psyshock 10.026%', 'Other 10.131%']","['Buzzwole +52.465%', 'Chansey +51.664%', 'Landorus-Therian +51.578%', 'Crawdaunt +50.746%', 'Magnezone +45.247%', 'Torkoal +34.632%', 'Venusaur +29.683%', 'Hydreigon +25.626%', 'Tapu Lele +17.773%', 'Blacephalon +2.661%', 'Snorlax +1.161%', 'Ninetales +1.139%']",[]
Barbaracle, 5632                        , 0.000258140021512         , 80                  ,"['Tough Claws 99.819%', 'Sniper  0.175%', 'Pickpocket  0.007%']","['White Herb 45.185%', 'Shuca Berry 44.130%', 'Focus Sash 10.115%', 'Other  0.570%']","['Adamant:0/252/0/0/4/252 49.670%', 'Jolly:0/252/0/0/4/252 47.307%', 'Other  3.024%']","['Shell Smash 99.640%', 'Liquidation 98.997%', 'Earthquake 91.554%', 'Stone Edge 60.922%', 'Superpower 39.529%', 'Other  9.358%']","['Polteageist +53.455%', 'Cloyster +49.278%', 'Binacle +42.909%', 'Sinistea +42.909%', 'Shellder +42.909%', 'Ninetales-Alola +33.601%', 'Zeraora +28.559%', 'Scizor +26.096%', 'Dragapult +10.845%', 'Blastoise +9.565%', 'Crustle +8.450%', 'Scolipede +7.991%']",[]
Cofagrigus, 9786                        , 0.000162414625492         , 70                  ,['Mummy 100.000%'],"['Rocky Helmet 36.256%', 'Grassy Seed 19.103%', 'Colbur Berry 18.042%', 'Leftovers 17.843%', 'Kasib Berry  2.547%', 'Sitrus Berry  2.357%', 'Other  3.851%']","['Bold:172/0/252/0/84/0 19.103%', 'Relaxed:252/0/252/4/0/0 17.056%', 'Bold:252/0/252/0/4/0 12.166%', 'Quiet:248/0/0/252/8/0  9.400%', 'Relaxed:248/0/252/0/8/0  8.621%', 'Quiet:136/0/252/120/0/0  8.375%', 'Other 25.280%']","['Will-O-Wisp 77.679%', 'Trick Room 64.909%', 'Pain Split 47.757%', 'Hex 47.726%', 'Shadow Ball 42.533%', 'Body Press 35.949%', 'Energy Ball 11.721%', 'Toxic Spikes 10.400%', 'Nasty Plot  9.721%', 'Knock Off  9.594%', 'Destiny Bond  9.108%', 'Haze  7.777%', 'Iron Defense  4.615%', 'Curse  3.589%', 'Other 16.921%']","['Volcarona +23.557%', 'Melmetal +20.777%', 'Mamoswine +20.369%', 'Umbreon +19.846%', 'Starmie +19.176%', 'Goodra +17.517%', 'Hatterene +16.895%', 'Rhyperior +16.887%', 'Porygon2 +12.180%', 'Blissey +11.163%', 'Tornadus-Therian +9.115%', 'Kartana +8.974%']",[]
Morpeko, 10219                       , 0.000140656096982         , 76                  ,['Hunger Switch 100.000%'],"['Weakness Policy 40.572%', 'Choice Band 28.966%', 'Focus Sash  9.524%', 'Heavy-Duty Boots  8.782%', 'Muscle Band  7.110%', 'Leftovers  2.252%', 'Other  2.794%']","['Adamant:0/252/0/0/4/252 59.781%', 'Jolly:0/252/0/0/4/252 20.580%', 'Adamant:248/252/0/0/0/8  8.068%', 'Jolly:248/8/0/0/0/252  7.379%', 'Other  4.191%']","['Aura Wheel 99.936%', 'Protect 59.664%', 'Agility 40.077%', 'Power Trip 39.956%', 'Fire Fang 30.458%', 'Ice Fang 29.041%', 'Psychic Fangs 28.110%', 'Parting Shot 20.926%', 'Fake Out 16.717%', 'Volt Switch  7.568%', 'Thunder Wave  7.365%', 'Super Fang  6.844%', 'Other 13.338%']","['Hawlucha +36.496%', 'Volcarona +36.096%', 'Ninetales-Alola +33.112%', 'Scizor +26.895%', 'Whimsicott +26.717%', 'Umbreon +26.236%', 'Ditto +25.125%', 'Rillaboom +22.687%', 'Tapu Fini +17.079%', 'Landorus-Therian +9.135%', 'Gengar +5.679%', 'Kommo-o +5.480%']",[]
